FILENUMBER,LATITUDE,LONGITUDE,FCYEAR,GLOBALID
2010-2152,39.77792178,-104.9855526,2010,{00000000-0000-0000-0000-000000000000}
2010-2198,39.78760062,-104.98725363,2010,{00000000-0000-0000-0000-000000000000}
2010-2200,39.78102885,-104.96209293,2010,{00000000-0000-0000-0000-000000000000}
2010-2271,39.77819322,-104.95794482,2010,{00000000-0000-0000-0000-000000000000}
2010-2336,39.78092839,-104.96173433,2010,{00000000-0000-0000-0000-000000000000}
2010-2337,39.78107529,-104.96324538,2010,{00000000-0000-0000-0000-000000000000}
2010-2422,39.7792255,-104.95855592,2010,{00000000-0000-0000-0000-000000000000}
2010-2515,39.77859714,-104.98556187,2010,{00000000-0000-0000-0000-000000000000}
2010-2587,39.77771042,-104.98555771,2010,{00000000-0000-0000-0000-000000000000}
2010-1410,39.73625442,-104.97561403,2010,{00000000-0000-0000-0000-000000000000}
2010-1578,39.72051531,-104.98798569,2010,{00000000-0000-0000-0000-000000000000}
2010-1721,39.72868203,-104.97787854,2010,{00000000-0000-0000-0000-000000000000}
2010-1770,39.72588581,-104.97261269,2010,{00000000-0000-0000-0000-000000000000}
2010-1903,39.73888398,-104.96757579,2010,{00000000-0000-0000-0000-000000000000}
2010-1919,39.73342238,-104.97034086,2010,{00000000-0000-0000-0000-000000000000}
2010-2045,39.73239286,-104.97033086,2010,{00000000-0000-0000-0000-000000000000}
2010-2094,39.73814943,-104.97332766,2010,{00000000-0000-0000-0000-000000000000}
2010-2120,39.74543677,-104.96632759,2010,{00000000-0000-0000-0000-000000000000}
2010-2179,39.72312548,-104.9778559,2010,{00000000-0000-0000-0000-000000000000}
2010-2233,39.73593455,-104.9710046,2010,{00000000-0000-0000-0000-000000000000}
2010-2289,39.74292766,-104.97550012,2010,{00000000-0000-0000-0000-000000000000}
2010-2424,39.72949095,-104.96907993,2010,{00000000-0000-0000-0000-000000000000}
2010-2605,39.73562023,-104.97560811,2010,{00000000-0000-0000-0000-000000000000}
2010-0609,39.70249129,-105.03322887,2010,{00000000-0000-0000-0000-000000000000}
2010-1176,39.70648647,-105.02655583,2010,{00000000-0000-0000-0000-000000000000}
2010-1411,39.68971799,-105.03338133,2010,{00000000-0000-0000-0000-000000000000}
2010-1413,39.68592867,-105.03595418,2010,{00000000-0000-0000-0000-000000000000}
2010-1430,39.66802839,-105.04488221,2010,{00000000-0000-0000-0000-000000000000}
2010-1460,39.71351111,-105.04947833,2010,{00000000-0000-0000-0000-000000000000}
2010-1488,39.71874088,-105.03885477,2010,{00000000-0000-0000-0000-000000000000}
2010-1495,39.67650053,-105.02342204,2010,{00000000-0000-0000-0000-000000000000}
2010-1505,39.69498777,-105.01810458,2010,{00000000-0000-0000-0000-000000000000}
2010-1516,39.68013153,-105.03066667,2010,{00000000-0000-0000-0000-000000000000}
2010-1527,39.7176663,-105.03161,2010,{00000000-0000-0000-0000-000000000000}
2010-1565,39.71756395,-105.0321048,2010,{00000000-0000-0000-0000-000000000000}
2010-1592,39.70968755,-105.0313718,2010,{00000000-0000-0000-0000-000000000000}
2010-1594,39.6936702,-105.01680945,2010,{00000000-0000-0000-0000-000000000000}
2010-1600,39.67569479,-105.02853274,2010,{00000000-0000-0000-0000-000000000000}
2010-1607,39.68320572,-105.03397535,2010,{00000000-0000-0000-0000-000000000000}
2010-0771,39.76831843,-105.01518505,2010,{00000000-0000-0000-0000-000000000000}
2010-0792,39.76088856,-105.01755204,2010,{00000000-0000-0000-0000-000000000000}
2010-0793,39.77481724,-105.01940937,2010,{00000000-0000-0000-0000-000000000000}
2010-0828,39.7706549,-105.00080009,2010,{00000000-0000-0000-0000-000000000000}
2010-0866,39.76059115,-105.03297724,2010,{00000000-0000-0000-0000-000000000000}
2010-0879,39.76792963,-105.02554325,2010,{00000000-0000-0000-0000-000000000000}
2010-0953,39.77105802,-105.00264358,2010,{00000000-0000-0000-0000-000000000000}
2010-0999,39.77644364,-105.02240812,2010,{00000000-0000-0000-0000-000000000000}
2010-1011,39.77815932,-105.03611922,2010,{00000000-0000-0000-0000-000000000000}
2010-1058,39.76259748,-105.00991029,2010,{00000000-0000-0000-0000-000000000000}
2010-1099,39.76637818,-105.00609178,2010,{00000000-0000-0000-0000-000000000000}
2010-1149,39.77583019,-105.00092333,2010,{00000000-0000-0000-0000-000000000000}
2010-1173,39.77922032,-105.00607957,2010,{00000000-0000-0000-0000-000000000000}
2010-1200,39.77790579,-105.03727009,2010,{00000000-0000-0000-0000-000000000000}
2010-1203,39.77073218,-105.01936978,2010,{00000000-0000-0000-0000-000000000000}
2010-1277,39.77453444,-105.01139579,2010,{00000000-0000-0000-0000-000000000000}
2010-1339,39.77737256,-105.00930889,2010,{00000000-0000-0000-0000-000000000000}
2010-1350,39.75703192,-105.0319339,2010,{00000000-0000-0000-0000-000000000000}
2010-1368,39.76624531,-105.02721946,2010,{00000000-0000-0000-0000-000000000000}
2010-0242,39.77762051,-105.05223634,2010,{00000000-0000-0000-0000-000000000000}
2010-0267,39.7898587,-105.06173046,2010,{00000000-0000-0000-0000-000000000000}
2010-0314,39.76640041,-105.04569144,2010,{00000000-0000-0000-0000-000000000000}
2010-0344,39.78223506,-105.04008799,2010,{00000000-0000-0000-0000-000000000000}
2011-0713,39.78457119,-104.75730933,2011,{00000000-0000-0000-0000-000000000000}
2011-0733,39.79703292,-104.7355817,2011,{00000000-0000-0000-0000-000000000000}
2011-0744,39.78267147,-104.73670616,2011,{00000000-0000-0000-0000-000000000000}
2011-0747,39.77968184,-104.74436361,2011,{00000000-0000-0000-0000-000000000000}
2011-0762,39.77741505,-104.75743496,2011,{00000000-0000-0000-0000-000000000000}
2011-0772,39.77424439,-104.74194957,2011,{00000000-0000-0000-0000-000000000000}
2011-0801,39.77206938,-104.76918203,2011,{00000000-0000-0000-0000-000000000000}
2011-0811,39.77715517,-104.74892363,2011,{00000000-0000-0000-0000-000000000000}
2011-0813,39.77004518,-104.75762687,2011,{00000000-0000-0000-0000-000000000000}
2011-0004,39.77281869,-104.74053124,2011,{00000000-0000-0000-0000-000000000000}
2011-0323,39.6314056,-105.0920032,2011,{00000000-0000-0000-0000-000000000000}
2011-0799,39.74455389,-105.03309827,2011,{00000000-0000-0000-0000-000000000000}
2011-0675,39.76101958,-104.91285335,2011,{00000000-0000-0000-0000-000000000000}
2011-0683,39.77799376,-104.91016726,2011,{00000000-0000-0000-0000-000000000000}
2011-0087,39.72627495,-104.91277442,2011,{00000000-0000-0000-0000-000000000000}
2011-0273,39.74216018,-104.91242449,2011,{00000000-0000-0000-0000-000000000000}
2011-0324,39.74102833,-104.91281447,2011,{00000000-0000-0000-0000-000000000000}
2011-0826,39.67429639,-104.91524489,2011,{00000000-0000-0000-0000-000000000000}
2010-5046,39.69750141,-104.91278419,2011,{00000000-0000-0000-0000-000000000000}
2011-0211,39.69750141,-104.91278419,2011,{00000000-0000-0000-0000-000000000000}
2011-0743,39.69465743,-104.91281865,2011,{00000000-0000-0000-0000-000000000000}
2011-0416,39.65348335,-105.06585971,2011,{00000000-0000-0000-0000-000000000000}
2011-0168,39.67156605,-104.87494653,2011,{00000000-0000-0000-0000-000000000000}
2011-0692,39.65945064,-104.90182867,2011,{00000000-0000-0000-0000-000000000000}
2011-0723,39.68222107,-104.88858068,2011,{00000000-0000-0000-0000-000000000000}
2011-0774,39.6581361,-104.89869649,2011,{00000000-0000-0000-0000-000000000000}
2011-0086,39.63660962,-104.9035429,2011,{00000000-0000-0000-0000-000000000000}
2011-0685,39.63660962,-104.9035429,2011,{00000000-0000-0000-0000-000000000000}
2011-0340,39.70753329,-104.89234098,2011,{00000000-0000-0000-0000-000000000000}
2011-0443,39.6954672,-104.87705069,2011,{00000000-0000-0000-0000-000000000000}
2011-0839,39.6307448,-105.03392219,2011,{00000000-0000-0000-0000-000000000000}
2011-0846,39.6308732,-105.09127135,2011,{00000000-0000-0000-0000-000000000000}
2011-0865,39.61749914,-105.09562659,2011,{00000000-0000-0000-0000-000000000000}
2011-0890,39.62896926,-105.08616286,2011,{00000000-0000-0000-0000-000000000000}
2011-1208,39.62163638,-105.06193146,2011,{00000000-0000-0000-0000-000000000000}
2011-1221,39.63010827,-105.107675,2011,{00000000-0000-0000-0000-000000000000}
2011-1438,39.6308046,-105.09365408,2011,{00000000-0000-0000-0000-000000000000}
2011-1439,39.63285709,-105.09494525,2011,{00000000-0000-0000-0000-000000000000}
2011-1493,39.6335426,-105.10355494,2011,{00000000-0000-0000-0000-000000000000}
2011-1508,39.61999856,-105.06372016,2011,{00000000-0000-0000-0000-000000000000}
2011-0949,39.75161168,-105.00352127,2011,{00000000-0000-0000-0000-000000000000}
2011-1120,39.74971021,-104.9972896,2011,{00000000-0000-0000-0000-000000000000}
2011-1319,39.7593358,-104.99875007,2011,{00000000-0000-0000-0000-000000000000}
2011-1347,39.75072304,-105.0011198,2011,{00000000-0000-0000-0000-000000000000}
2011-1391,39.75638696,-105.00317801,2011,{00000000-0000-0000-0000-000000000000}
2011-1466,39.74971021,-104.9972896,2011,{00000000-0000-0000-0000-000000000000}
2011-1485,39.74633961,-104.99678032,2011,{00000000-0000-0000-0000-000000000000}
2011-0851,39.74562007,-104.97843168,2011,{00000000-0000-0000-0000-000000000000}
2011-0933,39.72696065,-104.9790966,2011,{00000000-0000-0000-0000-000000000000}
2011-0944,39.72053593,-104.9820345,2011,{00000000-0000-0000-0000-000000000000}
2011-0992,39.72459695,-104.97909282,2011,{00000000-0000-0000-0000-000000000000}
2011-1107,39.72024954,-104.97996763,2011,{00000000-0000-0000-0000-000000000000}
2010-1267,39.69367848,-104.91139828,2010,{00000000-0000-0000-0000-000000000000}
2010-0202,39.70904636,-105.05283745,2010,{00000000-0000-0000-0000-000000000000}
2010-0224,39.7093789,-105.0529313,2010,{00000000-0000-0000-0000-000000000000}
2010-0603,39.66194143,-105.065779,2010,{00000000-0000-0000-0000-000000000000}
2010-0815,39.65437308,-105.06444067,2010,{00000000-0000-0000-0000-000000000000}
2010-0905,39.65681692,-105.05941756,2010,{00000000-0000-0000-0000-000000000000}
2010-0967,39.66397743,-105.05449915,2010,{00000000-0000-0000-0000-000000000000}
2010-1113,39.66443512,-105.05284806,2010,{00000000-0000-0000-0000-000000000000}
2010-1158,39.66112729,-105.0550962,2010,{00000000-0000-0000-0000-000000000000}
2010-1187,39.65875133,-105.0584038,2010,{00000000-0000-0000-0000-000000000000}
2010-1292,39.65681692,-105.05941756,2010,{00000000-0000-0000-0000-000000000000}
2010-1222,39.72089232,-104.899897,2010,{00000000-0000-0000-0000-000000000000}
2010-1232,39.72517281,-104.88040968,2010,{00000000-0000-0000-0000-000000000000}
2010-1273,39.72186868,-104.90078452,2010,{00000000-0000-0000-0000-000000000000}
2010-1369,39.71522913,-104.89674973,2010,{00000000-0000-0000-0000-000000000000}
2010-0257,39.68267261,-104.89041725,2010,{00000000-0000-0000-0000-000000000000}
2010-0355,39.66827488,-104.90466286,2010,{00000000-0000-0000-0000-000000000000}
2010-0480,39.65681507,-104.87337298,2010,{00000000-0000-0000-0000-000000000000}
2010-0511,39.66524082,-104.87238486,2010,{00000000-0000-0000-0000-000000000000}
2010-0619,39.65906843,-104.88890305,2010,{00000000-0000-0000-0000-000000000000}
2010-0772,39.65656745,-104.88313189,2010,{00000000-0000-0000-0000-000000000000}
2010-0790,39.66658884,-104.87445444,2010,{00000000-0000-0000-0000-000000000000}
2010-0823,39.68737632,-104.89752568,2010,{00000000-0000-0000-0000-000000000000}
2011-1609,39.71286985,-105.04763051,2011,{00000000-0000-0000-0000-000000000000}
2011-1626,39.68643178,-105.05242722,2011,{00000000-0000-0000-0000-000000000000}
2011-1641,39.67792512,-105.03156252,2011,{00000000-0000-0000-0000-000000000000}
2011-1652,39.69033053,-105.0225215,2011,{00000000-0000-0000-0000-000000000000}
2011-0835,39.74156973,-104.90256847,2011,{00000000-0000-0000-0000-000000000000}
2011-0932,39.73786184,-104.91977137,2011,{00000000-0000-0000-0000-000000000000}
2011-0982,39.73507723,-104.88974845,2011,{00000000-0000-0000-0000-000000000000}
2011-1028,39.74689865,-104.89138107,2011,{00000000-0000-0000-0000-000000000000}
2011-1030,39.7375867,-104.89139076,2011,{00000000-0000-0000-0000-000000000000}
2011-1084,39.72860702,-104.92358821,2011,{00000000-0000-0000-0000-000000000000}
2011-1086,39.73113881,-104.92092209,2011,{00000000-0000-0000-0000-000000000000}
2011-1121,39.74492355,-104.88902265,2011,{00000000-0000-0000-0000-000000000000}
2011-1141,39.73525229,-104.93069841,2011,{00000000-0000-0000-0000-000000000000}
2011-1222,39.7420277,-104.9358424,2011,{00000000-0000-0000-0000-000000000000}
2011-1223,39.72102752,-104.91640181,2011,{00000000-0000-0000-0000-000000000000}
2011-1245,39.74241159,-104.89486233,2011,{00000000-0000-0000-0000-000000000000}
2011-1249,39.74365601,-104.88548107,2011,{00000000-0000-0000-0000-000000000000}
2011-1351,39.71953101,-104.90428834,2011,{00000000-0000-0000-0000-000000000000}
2011-1381,39.72596595,-104.92581418,2011,{00000000-0000-0000-0000-000000000000}
2011-1386,39.74451725,-104.88902263,2011,{00000000-0000-0000-0000-000000000000}
2011-1400,39.74239315,-104.88969546,2011,{00000000-0000-0000-0000-000000000000}
2011-1405,39.74344484,-104.90312504,2011,{00000000-0000-0000-0000-000000000000}
2011-1435,39.74266269,-104.89085241,2011,{00000000-0000-0000-0000-000000000000}
2011-1533,39.7417141,-104.93456474,2011,{00000000-0000-0000-0000-000000000000}
2011-1558,39.738665,-104.92008476,2011,{00000000-0000-0000-0000-000000000000}
2011-1653,39.73369101,-104.88977829,2011,{00000000-0000-0000-0000-000000000000}
2011-0938,39.78714739,-105.02312158,2011,{00000000-0000-0000-0000-000000000000}
2011-1145,39.78868197,-105.02312181,2011,{00000000-0000-0000-0000-000000000000}
2011-1197,39.79081486,-105.0077451,2011,{00000000-0000-0000-0000-000000000000}
2011-1468,39.78759016,-105.02196209,2011,{00000000-0000-0000-0000-000000000000}
2011-1619,39.78840632,-105.02014174,2011,{00000000-0000-0000-0000-000000000000}
2011-0910,39.66204043,-104.92567982,2011,{00000000-0000-0000-0000-000000000000}
2011-0930,39.66550916,-104.92933864,2011,{00000000-0000-0000-0000-000000000000}
2011-0959,39.66257139,-104.92872314,2011,{00000000-0000-0000-0000-000000000000}
2011-1010,39.67791761,-104.92192958,2011,{00000000-0000-0000-0000-000000000000}
2011-1079,39.66818634,-104.93226887,2011,{00000000-0000-0000-0000-000000000000}
2011-1149,39.66480534,-104.91572178,2011,{00000000-0000-0000-0000-000000000000}
2011-1192,39.66718871,-104.92135364,2011,{00000000-0000-0000-0000-000000000000}
2011-1302,39.65587669,-104.9289765,2011,{00000000-0000-0000-0000-000000000000}
2011-1323,39.67334202,-104.91489758,2011,{00000000-0000-0000-0000-000000000000}
2011-1383,39.67575018,-104.91998277,2011,{00000000-0000-0000-0000-000000000000}
2011-1509,39.68548121,-104.93211121,2011,{00000000-0000-0000-0000-000000000000}
2011-1643,39.67575018,-104.91998277,2011,{00000000-0000-0000-0000-000000000000}
2011-0847,39.67920427,-104.99632719,2011,{00000000-0000-0000-0000-000000000000}
2011-0868,39.67912228,-104.99449449,2011,{00000000-0000-0000-0000-000000000000}
2011-0900,39.71813942,-104.99340996,2011,{00000000-0000-0000-0000-000000000000}
2011-0920,39.71402097,-104.9901161,2011,{00000000-0000-0000-0000-000000000000}
2011-0939,39.72224147,-104.9903692,2011,{00000000-0000-0000-0000-000000000000}
2011-0987,39.68078698,-105.01494045,2011,{00000000-0000-0000-0000-000000000000}
2011-1001,39.68441099,-105.01167139,2011,{00000000-0000-0000-0000-000000000000}
2011-1139,39.69180172,-105.00845734,2011,{00000000-0000-0000-0000-000000000000}
2011-1173,39.70554045,-105.01603464,2011,{00000000-0000-0000-0000-000000000000}
2010-0322,39.69601732,-104.91300983,2010,{00000000-0000-0000-0000-000000000000}
2010-0754,39.69425112,-104.91281849,2010,{00000000-0000-0000-0000-000000000000}
2010-1352,39.69465743,-104.91281865,2010,{00000000-0000-0000-0000-000000000000}
2010-0213,39.67227841,-104.87210169,2010,{00000000-0000-0000-0000-000000000000}
2010-0239,39.70693224,-104.86942797,2010,{00000000-0000-0000-0000-000000000000}
2010-0264,39.65516587,-104.86992124,2010,{00000000-0000-0000-0000-000000000000}
2010-0283,39.70693224,-104.86942797,2010,{00000000-0000-0000-0000-000000000000}
2010-0342,39.70693224,-104.86942797,2010,{00000000-0000-0000-0000-000000000000}
2010-0625,39.68493989,-104.89673291,2010,{00000000-0000-0000-0000-000000000000}
2010-1052,39.67227841,-104.87210169,2010,{00000000-0000-0000-0000-000000000000}
2010-1335,39.70693224,-104.86942797,2010,{00000000-0000-0000-0000-000000000000}
2010-0758,39.63973036,-105.05227741,2010,{00000000-0000-0000-0000-000000000000}
2010-0296,39.63660962,-104.9035429,2010,{00000000-0000-0000-0000-000000000000}
2010-0304,39.63873059,-104.89845782,2010,{00000000-0000-0000-0000-000000000000}
2010-0744,39.63660962,-104.9035429,2010,{00000000-0000-0000-0000-000000000000}
2010-0903,39.63873059,-104.89845782,2010,{00000000-0000-0000-0000-000000000000}
2010-0082,39.708131,-104.88743077,2010,{00000000-0000-0000-0000-000000000000}
2010-0462,39.70693224,-104.86942797,2010,{00000000-0000-0000-0000-000000000000}
2010-0708,39.70693224,-104.86942797,2010,{00000000-0000-0000-0000-000000000000}
2010-1645,39.63070335,-105.03109633,2010,{00000000-0000-0000-0000-000000000000}
2010-2076,39.6324423,-105.03000536,2010,{00000000-0000-0000-0000-000000000000}
2010-1669,39.62988461,-105.10565254,2010,{00000000-0000-0000-0000-000000000000}
2010-1743,39.62569503,-105.10072715,2010,{00000000-0000-0000-0000-000000000000}
2011-2447,39.72874935,-105.0255345,2011,{00000000-0000-0000-0000-000000000000}
2011-2500,39.72369621,-105.0423951,2011,{00000000-0000-0000-0000-000000000000}
2011-1668,39.75930474,-104.9576818,2011,{00000000-0000-0000-0000-000000000000}
2011-1673,39.7594529,-104.97769564,2011,{00000000-0000-0000-0000-000000000000}
2011-1678,39.74845363,-104.9705403,2011,{00000000-0000-0000-0000-000000000000}
2011-1707,39.75761646,-104.978346,2011,{00000000-0000-0000-0000-000000000000}
2011-1719,39.7675159,-104.95890249,2011,{00000000-0000-0000-0000-000000000000}
2011-1752,39.76565224,-104.98030673,2011,{00000000-0000-0000-0000-000000000000}
2011-1761,39.76119845,-104.9739015,2011,{00000000-0000-0000-0000-000000000000}
2011-1816,39.76678214,-104.9569445,2011,{00000000-0000-0000-0000-000000000000}
2011-1840,39.7664012,-104.96186721,2011,{00000000-0000-0000-0000-000000000000}
2011-1856,39.75978948,-104.95032933,2011,{00000000-0000-0000-0000-000000000000}
2011-1992,39.7679786,-104.95328535,2011,{00000000-0000-0000-0000-000000000000}
2011-2024,39.76630313,-104.94256246,2011,{00000000-0000-0000-0000-000000000000}
2011-2089,39.75263525,-104.97866758,2011,{00000000-0000-0000-0000-000000000000}
2011-2105,39.761239,-104.9731471,2011,{00000000-0000-0000-0000-000000000000}
2011-2106,39.74974681,-104.97486586,2011,{00000000-0000-0000-0000-000000000000}
2011-2199,39.76155236,-104.98002766,2011,{00000000-0000-0000-0000-000000000000}
2011-2202,39.75862245,-104.97430142,2011,{00000000-0000-0000-0000-000000000000}
2011-2249,39.76694169,-104.97888135,2011,{00000000-0000-0000-0000-000000000000}
2011-2268,39.7678371,-104.95890356,2011,{00000000-0000-0000-0000-000000000000}
2011-2275,39.77316679,-104.94325855,2011,{00000000-0000-0000-0000-000000000000}
2011-2283,39.75719199,-104.94147892,2011,{00000000-0000-0000-0000-000000000000}
2011-2292,39.77004223,-104.94840616,2011,{00000000-0000-0000-0000-000000000000}
2011-2331,39.75782318,-104.97053713,2011,{00000000-0000-0000-0000-000000000000}
2011-2363,39.76548719,-104.96010271,2011,{00000000-0000-0000-0000-000000000000}
2011-2382,39.76027805,-104.98240251,2011,{00000000-0000-0000-0000-000000000000}
2011-2483,39.76863906,-104.94541118,2011,{00000000-0000-0000-0000-000000000000}
2011-2503,39.76714048,-104.96505604,2011,{00000000-0000-0000-0000-000000000000}
2011-1714,39.73730158,-104.95711587,2011,{00000000-0000-0000-0000-000000000000}
2011-1941,39.73597586,-104.95776617,2011,{00000000-0000-0000-0000-000000000000}
2011-1952,39.73949398,-104.94979143,2011,{00000000-0000-0000-0000-000000000000}
2011-1958,39.74221341,-104.96382018,2011,{00000000-0000-0000-0000-000000000000}
2011-2034,39.73787292,-104.94366673,2011,{00000000-0000-0000-0000-000000000000}
2011-2092,39.73787292,-104.94366673,2011,{00000000-0000-0000-0000-000000000000}
2011-2265,39.72522014,-104.95308531,2011,{00000000-0000-0000-0000-000000000000}
2011-2301,39.71712136,-104.94426141,2011,{00000000-0000-0000-0000-000000000000}
2011-2400,39.73444339,-104.94760163,2011,{00000000-0000-0000-0000-000000000000}
2011-2462,39.74137155,-104.94682163,2011,{00000000-0000-0000-0000-000000000000}
2011-2477,39.73785666,-104.94429269,2011,{00000000-0000-0000-0000-000000000000}
2011-2479,39.71852306,-104.94170146,2011,{00000000-0000-0000-0000-000000000000}
2011-2272,39.76067475,-104.92194445,2011,{00000000-0000-0000-0000-000000000000}
2011-1663,39.76496546,-104.9097504,2011,{00000000-0000-0000-0000-000000000000}
2011-1665,39.75393615,-104.91714157,2011,{00000000-0000-0000-0000-000000000000}
2011-1677,39.75945942,-104.93971439,2011,{00000000-0000-0000-0000-000000000000}
2011-1715,39.76716845,-104.91440622,2011,{00000000-0000-0000-0000-000000000000}
2011-1737,39.76298757,-104.90730551,2011,{00000000-0000-0000-0000-000000000000}
2011-1775,39.75628245,-104.92196999,2011,{00000000-0000-0000-0000-000000000000}
2011-1823,39.75087849,-104.93584944,2011,{00000000-0000-0000-0000-000000000000}
2011-1869,39.76051863,-104.90493961,2011,{00000000-0000-0000-0000-000000000000}
2011-1878,39.76615409,-104.91028466,2011,{00000000-0000-0000-0000-000000000000}
2011-1917,39.75560477,-104.9066032,2011,{00000000-0000-0000-0000-000000000000}
2010-1609,39.6711629,-105.03837864,2010,{00000000-0000-0000-0000-000000000000}
2010-1612,39.68772355,-105.05137431,2010,{00000000-0000-0000-0000-000000000000}
2010-1621,39.68150332,-105.03597988,2010,{00000000-0000-0000-0000-000000000000}
2010-1637,39.70816146,-105.02122012,2010,{00000000-0000-0000-0000-000000000000}
2010-1640,39.68168871,-105.04195125,2010,{00000000-0000-0000-0000-000000000000}
2010-1659,39.71062681,-105.04051116,2010,{00000000-0000-0000-0000-000000000000}
2010-1679,39.7138076,-105.04804746,2010,{00000000-0000-0000-0000-000000000000}
2010-1690,39.71216514,-105.02350326,2010,{00000000-0000-0000-0000-000000000000}
2010-1707,39.68204226,-105.036893,2010,{00000000-0000-0000-0000-000000000000}
2010-1714,39.71755491,-105.0388519,2010,{00000000-0000-0000-0000-000000000000}
2010-1717,39.68643383,-105.03875079,2010,{00000000-0000-0000-0000-000000000000}
2010-1729,39.68926904,-105.03370412,2010,{00000000-0000-0000-0000-000000000000}
2010-1736,39.67035436,-105.02765563,2010,{00000000-0000-0000-0000-000000000000}
2010-1740,39.68077192,-105.01929648,2010,{00000000-0000-0000-0000-000000000000}
2010-1752,39.67474552,-105.02323856,2010,{00000000-0000-0000-0000-000000000000}
2010-1757,39.71398555,-105.03523897,2010,{00000000-0000-0000-0000-000000000000}
2010-1758,39.70993786,-105.04054055,2010,{00000000-0000-0000-0000-000000000000}
2010-1761,39.7036872,-105.04204222,2010,{00000000-0000-0000-0000-000000000000}
2010-1762,39.71715018,-105.03160633,2010,{00000000-0000-0000-0000-000000000000}
2010-1768,39.71200122,-105.02302451,2010,{00000000-0000-0000-0000-000000000000}
2010-1780,39.68801271,-105.02165605,2010,{00000000-0000-0000-0000-000000000000}
2010-1810,39.67997329,-105.04488293,2010,{00000000-0000-0000-0000-000000000000}
2010-1827,39.69938143,-105.0347564,2010,{00000000-0000-0000-0000-000000000000}
2011-1842,39.63327309,-105.03595408,2011,{00000000-0000-0000-0000-000000000000}
2011-1939,39.79390744,-104.81616824,2011,{00000000-0000-0000-0000-000000000000}
2011-1954,39.65662945,-105.04338623,2011,{00000000-0000-0000-0000-000000000000}
2011-1972,39.6521839,-105.03895089,2011,{00000000-0000-0000-0000-000000000000}
2011-1996,39.65647301,-105.03987815,2011,{00000000-0000-0000-0000-000000000000}
2011-2060,39.63327309,-105.03595408,2011,{00000000-0000-0000-0000-000000000000}
2011-2125,39.66407677,-105.03548053,2011,{00000000-0000-0000-0000-000000000000}
2011-2387,39.6603975,-105.03327072,2011,{00000000-0000-0000-0000-000000000000}
2011-2412,39.66116087,-105.03262274,2011,{00000000-0000-0000-0000-000000000000}
2011-2463,39.66534078,-105.03162162,2011,{00000000-0000-0000-0000-000000000000}
2011-2492,39.66234512,-105.0172488,2011,{00000000-0000-0000-0000-000000000000}
2011-1669,39.63964702,-104.90536713,2011,{00000000-0000-0000-0000-000000000000}
2011-1846,39.62631395,-104.88586851,2011,{00000000-0000-0000-0000-000000000000}
2011-1859,39.64867368,-104.88245189,2011,{00000000-0000-0000-0000-000000000000}
2011-1906,39.64605914,-104.89068533,2011,{00000000-0000-0000-0000-000000000000}
2011-1964,39.63988436,-104.9023646,2011,{00000000-0000-0000-0000-000000000000}
2011-1969,39.63994669,-104.91199771,2011,{00000000-0000-0000-0000-000000000000}
2011-2037,39.64691243,-104.8927057,2011,{00000000-0000-0000-0000-000000000000}
2011-2133,39.63987116,-104.90192795,2011,{00000000-0000-0000-0000-000000000000}
2011-2136,39.63988436,-104.9023646,2011,{00000000-0000-0000-0000-000000000000}
2011-2174,39.6525501,-104.92575744,2011,{00000000-0000-0000-0000-000000000000}
2011-2263,39.64599684,-104.92912431,2011,{00000000-0000-0000-0000-000000000000}
2011-2442,39.64412291,-104.8884294,2011,{00000000-0000-0000-0000-000000000000}
2011-2473,39.63990066,-104.90232895,2011,{00000000-0000-0000-0000-000000000000}
2011-1674,39.76300403,-104.8708054,2011,{00000000-0000-0000-0000-000000000000}
2011-1813,39.7551959,-104.88261989,2011,{00000000-0000-0000-0000-000000000000}
2011-2186,39.75829909,-104.88754735,2011,{00000000-0000-0000-0000-000000000000}
2011-2203,39.75595745,-104.88703429,2011,{00000000-0000-0000-0000-000000000000}
2011-2281,39.75532117,-104.874111,2011,{00000000-0000-0000-0000-000000000000}
2011-2316,39.75586612,-104.87747798,2011,{00000000-0000-0000-0000-000000000000}
2011-2369,39.76454076,-104.87377969,2011,{00000000-0000-0000-0000-000000000000}
2011-2388,39.75574732,-104.88674802,2011,{00000000-0000-0000-0000-000000000000}
2011-1610,39.7879613,-104.84171179,2011,{00000000-0000-0000-0000-000000000000}
2011-1660,39.79233272,-104.8458308,2011,{00000000-0000-0000-0000-000000000000}
2011-1705,39.78540546,-104.83244506,2011,{00000000-0000-0000-0000-000000000000}
2011-1706,39.77466565,-104.82086009,2011,{00000000-0000-0000-0000-000000000000}
2011-1708,39.78563244,-104.83180596,2011,{00000000-0000-0000-0000-000000000000}
2011-1729,39.79648529,-104.84466743,2011,{00000000-0000-0000-0000-000000000000}
2011-1743,39.78029008,-104.83227318,2011,{00000000-0000-0000-0000-000000000000}
2011-1750,39.7863538,-104.804204,2011,{00000000-0000-0000-0000-000000000000}
2011-1802,39.79666547,-104.80196984,2011,{00000000-0000-0000-0000-000000000000}
2011-1808,39.77776946,-104.81735036,2011,{00000000-0000-0000-0000-000000000000}
2011-1825,39.79782483,-104.80304377,2011,{00000000-0000-0000-0000-000000000000}
2011-1853,39.78218051,-104.81159301,2011,{00000000-0000-0000-0000-000000000000}
2011-1854,39.77642488,-104.81132577,2011,{00000000-0000-0000-0000-000000000000}
